year,state,office,district,candidate,party_std,pct,end_date,sample_size,pollster,poll_id,election_date,cand_key,display_party,race_id,days_to_elec
2026,AZ,House,1,Gina Swoboda,REP,40.0,2025-11-17,500.0,GrayHouse,e251a4a0-a480-477f-84ea-392b35c58b52,2026-11-03,swoboda g,REP,2026_AZ_House-1,351
2026,AZ,House,1,Thomas (Jay) Feely,REP,42.0,2025-11-17,500.0,GrayHouse,e251a4a0-a480-477f-84ea-392b35c58b52,2026-11-03,feely t,REP,2026_AZ_House-1,351
2026,CA,House,48,Darrell Issa,REP,40.0,2025-10-26,517.0,Blueprint Polling,7646a549-0add-41ca-8f97-eb9999119af6,2026-11-03,issa d,REP,2026_CA_House-48,373
2026,CA,House,48,Ammar Campa-Najjar,DEM,43.0,2025-10-26,517.0,Blueprint Polling,7646a549-0add-41ca-8f97-eb9999119af6,2026-11-03,campanajjar a,DEM,2026_CA_House-48,373
2026,CO,House,5,Matt Cavanaugh,OTH,5.0,2025-11-03,450.0,Global Strategy Group,f54b098e-2666-4e2c-acc7-adb7f2312cce,2026-11-03,cavanaugh m,OTH,2026_CO_House-5,365
2026,CO,House,5,Jeff Crank,REP,43.0,2025-11-03,450.0,Global Strategy Group,f54b098e-2666-4e2c-acc7-adb7f2312cce,2026-11-03,crank j,REP,2026_CO_House-5,365
2026,CO,House,5,Jessica Killin,DEM,40.0,2025-11-03,450.0,Global Strategy Group,f54b098e-2666-4e2c-acc7-adb7f2312cce,2026-11-03,killin j,DEM,2026_CO_House-5,365
2026,MI,House,7,Tom Barrett,REP,41.0,2025-10-28,557.0,Public Policy Polling,e626001c-b2c8-4127-a807-304326b6bbfa,2026-11-03,barrett t,REP,2026_MI_House-7,371
2026,MI,House,7,Bridget Brink,DEM,45.0,2025-10-28,557.0,Public Policy Polling,e626001c-b2c8-4127-a807-304326b6bbfa,2026-11-03,brink b,DEM,2026_MI_House-7,371
2026,MI,House,7,Matt Maasdam,DEM,43.0,2025-10-28,557.0,Public Policy Polling,e626001c-b2c8-4127-a807-304326b6bbfa,2026-11-03,maasdam m,DEM,2026_MI_House-7,371
2026,AK,House,1,Nick Begich,REP,48.0,2025-10-23,823.0,Data for Progress,2abdc064-3a16-4478-a841-23467c99f334,2026-11-03,begich n,REP,2026_AK_House-1,376
2026,AK,House,1,Matt Schultz,DEM,37.0,2025-10-23,823.0,Data for Progress,2abdc064-3a16-4478-a841-23467c99f334,2026-11-03,schultz m,DEM,2026_AK_House-1,376
2026,NE,House,2,John Cavanaugh,DEM,46.0,2025-10-23,594.0,Public Policy Polling,490a2251-4e5b-42c6-95ab-be674de75ad4,2026-11-03,cavanaugh j,DEM,2026_NE_House-2,376
2026,NE,House,2,Denise Powell,DEM,44.0,2025-10-23,594.0,Public Policy Polling,490a2251-4e5b-42c6-95ab-be674de75ad4,2026-11-03,powell d,DEM,2026_NE_House-2,376
2026,AZ,House,6,JoAnna Mendoza,DEM,42.0,2025-10-15,581.0,Public Policy Polling,98ca77f6-ec80-4dfa-930b-89b1260ee9c3,2026-11-03,mendoza j,DEM,2026_AZ_House-6,384
2026,AZ,House,6,Juan Ciscomani,REP,41.0,2025-10-15,581.0,Public Policy Polling,98ca77f6-ec80-4dfa-930b-89b1260ee9c3,2026-11-03,ciscomani j,REP,2026_AZ_House-6,384
2026,WI,House,3,Derrick Van Orden,REP,42.0,2025-10-15,609.0,Public Policy Polling,3b163a5c-b7cc-4b36-a82c-77aa3f721cd3,2026-11-03,orden d,REP,2026_WI_House-3,384
2026,WI,House,3,Rebecca Cooke,DEM,44.0,2025-10-15,609.0,Public Policy Polling,3b163a5c-b7cc-4b36-a82c-77aa3f721cd3,2026-11-03,cooke r,DEM,2026_WI_House-3,384
2026,PA,House,1,Brian Fitzpatrick,REP,41.0,2025-10-11,585.0,Public Policy Polling,b8d528af-4b84-445f-ad55-b588dc1734df,2026-11-03,fitzpatrick b,REP,2026_PA_House-1,388
2026,PA,House,1,Bob Harvie,DEM,41.0,2025-10-11,585.0,Public Policy Polling,b8d528af-4b84-445f-ad55-b588dc1734df,2026-11-03,harvie b,DEM,2026_PA_House-1,388
2026,CA,House,11,Saikat Chakrabarti,DEM,34.0,2025-09-20,600.0,Beacon Research,51d6beee-6fab-4c97-9d83-2ba5200e1b18,2026-11-03,chakrabarti s,DEM,2026_CA_House-11,409
2026,CA,House,11,Nancy Pelosi,DEM,47.0,2025-09-20,600.0,Beacon Research,51d6beee-6fab-4c97-9d83-2ba5200e1b18,2026-11-03,pelosi n,DEM,2026_CA_House-11,409
2026,IA,House,3,Zach Nunn,REP,44.0,2025-09-18,717.0,Public Policy Polling,8cb6ba34-5d90-40ff-9ae9-ca8bb6cbc364,2026-11-03,nunn z,REP,2026_IA_House-3,411
2026,TX,House,15,Bobby Pulido,DEM,38.0,2025-09-11,533.0,Public Policy Polling,9c41309c-d9ef-4b24-8421-b17206e116a6,2026-11-03,pulido b,DEM,2026_TX_House-15,418
2026,TX,House,15,Monica De La Cruz,REP,41.0,2025-09-11,533.0,Public Policy Polling,9c41309c-d9ef-4b24-8421-b17206e116a6,2026-11-03,cruz m,REP,2026_TX_House-15,418
2026,VA,House,1,Shannon Taylor,DEM,40.0,2025-08-09,541.0,Public Policy Polling,988f8763-1876-4645-9553-f90af842077c,2026-11-03,taylor s,DEM,2026_VA_House-1,451
2026,VA,House,1,Robert J. Wittman,REP,41.0,2025-08-09,541.0,Public Policy Polling,988f8763-1876-4645-9553-f90af842077c,2026-11-03,wittman r,REP,2026_VA_House-1,451
2026,PA,House,8,Paige Cognetti,DEM,45.0,2025-08-28,615.0,Public Policy Polling,8048696d-561b-4a0c-9e5b-9d98927e1a94,2026-11-03,cognetti p,DEM,2026_PA_House-8,432
2026,PA,House,8,Rob Bresnahan Jr.,REP,43.0,2025-08-28,615.0,Public Policy Polling,8048696d-561b-4a0c-9e5b-9d98927e1a94,2026-11-03,bresnahan r,REP,2026_PA_House-8,432
2026,CA,House,22,David G. Valadao,REP,42.0,2025-08-08,547.0,Public Policy Polling,4b470bba-9ec2-488b-b4e0-6af05b9ee162,2026-11-03,valadao d,REP,2026_CA_House-22,452
2026,PA,House,10,Scott Perry,REP,43.0,2025-07-11,559.0,Public Policy Polling,09e9ea7a-1660-4fd4-bcc9-43f9692170b8,2026-11-03,perry s,REP,2026_PA_House-10,480
2026,PA,House,10,Janelle Stelson,DEM,46.0,2025-07-11,559.0,Public Policy Polling,09e9ea7a-1660-4fd4-bcc9-43f9692170b8,2026-11-03,stelson j,DEM,2026_PA_House-10,480
2026,ME,House,2,Paul R. LePage,REP,50.0,2025-06-23,394.0,University of New Hampshire,1a3cbc7a-9ae3-4bcd-a2dc-3a59cfc406c8,2026-11-03,lepage p,REP,2026_ME_House-2,498
2026,IA,House,1,Mariannette Miller-Meeks,REP,39.0,2025-06-19,555.0,Public Policy Polling,0dfde340-4dea-40c1-8e1c-eba2fefde7ce,2026-11-03,millermeeks m,REP,2026_IA_House-1,502
2026,IA,House,1,Christina Bohannan,DEM,43.0,2025-06-19,555.0,Public Policy Polling,0dfde340-4dea-40c1-8e1c-eba2fefde7ce,2026-11-03,bohannan c,DEM,2026_IA_House-1,502
2026,ME,House,2,Paul R. LePage,REP,43.0,2025-06-10,400.0,Mellman Group,61637f40-79d4-4b9a-9b0b-256aec63804e,2026-11-03,lepage p,REP,2026_ME_House-2,511
2026,NJ,House,2,Jeff Van Drew,REP,46.0,2025-05-22,505.0,Public Policy Polling,1f1d93d8-d35a-4c69-ac7d-93f2eb120b0a,2026-11-03,drew j,REP,2026_NJ_House-2,530
2026,ME,House,2,Paul R. LePage,REP,48.0,2025-04-15,400.0,Ragnar Research Partners,fb7e172d-fdbc-4ef1-b4b9-de046036c933,2026-11-03,lepage p,REP,2026_ME_House-2,567
2026,NV,Governor,,Joe Lombardo,REP,44.0,2026-07-16,558.0,Public Policy Polling,6a1c46a6-49ab-4009-aeea-bc66b96656db,2026-11-03,lombardo j,REP,2026_NV_Governor,110
2026,NV,Governor,,Aaron Ford,DEM,44.0,2026-07-16,558.0,Public Policy Polling,6a1c46a6-49ab-4009-aeea-bc66b96656db,2026-11-03,ford a,DEM,2026_NV_Governor,110
2026,VT,Governor,,Phil Scott,REP,43.0,2026-07-20,925.0,University of New Hampshire,6390a575-055a-4ac5-a568-71517869d2b6,2026-11-03,scott p,REP,2026_VT_Governor,106
2026,VT,Governor,,Dean Roy,OTH,1.0,2026-07-20,925.0,University of New Hampshire,6390a575-055a-4ac5-a568-71517869d2b6,2026-11-03,roy d,OTH,2026_VT_Governor,106
2026,VT,Governor,,Aly Richards,DEM,35.0,2026-07-20,925.0,University of New Hampshire,6390a575-055a-4ac5-a568-71517869d2b6,2026-11-03,richards a,DEM,2026_VT_Governor,106
2026,VT,Governor,,June Goodband,OTH,2.0,2026-07-20,925.0,University of New Hampshire,6390a575-055a-4ac5-a568-71517869d2b6,2026-11-03,goodband j,OTH,2026_VT_Governor,106
2026,VT,Governor,,Amanda Janoo,DEM,33.0,2026-07-20,925.0,University of New Hampshire,6390a575-055a-4ac5-a568-71517869d2b6,2026-11-03,janoo a,DEM,2026_VT_Governor,106
2026,ME,Governor,,Hannah Pingree,DEM,49.0,2026-07-20,1150.0,University of New Hampshire,f1a66eab-67e9-4c28-bb4b-7bc27b8c131d,2026-11-03,pingree h,DEM,2026_ME_Governor,106
2026,ME,Governor,,Bobby Charles,REP,35.0,2026-07-20,1150.0,University of New Hampshire,f1a66eab-67e9-4c28-bb4b-7bc27b8c131d,2026-11-03,charles b,REP,2026_ME_Governor,106
2026,ME,Governor,,Rick Bennett,OTH,6.0,2026-07-20,1150.0,University of New Hampshire,f1a66eab-67e9-4c28-bb4b-7bc27b8c131d,2026-11-03,bennett r,OTH,2026_ME_Governor,106
2026,FL,Governor,,David W. Jolly,DEM,41.4,2026-07-17,848.0,University of North Florida,b7344ec9-d1d2-459e-a5ad-16965b6345e8,2026-11-03,jolly d,DEM,2026_FL_Governor,109
2026,FL,Governor,,Byron Donalds,REP,46.1,2026-07-17,848.0,University of North Florida,b7344ec9-d1d2-459e-a5ad-16965b6345e8,2026-11-03,donalds b,REP,2026_FL_Governor,109
2026,GA,Governor,,Rick Jackson,REP,44.0,2026-07-13,448.0,State Navigate,e58a82a9-fa43-4e6a-8a68-a5c338afdb38,2026-11-03,jackson r,REP,2026_GA_Governor,113
2026,GA,Governor,,Keisha Lance Bottoms,DEM,51.0,2026-07-13,448.0,State Navigate,e58a82a9-fa43-4e6a-8a68-a5c338afdb38,2026-11-03,bottoms k,DEM,2026_GA_Governor,113
2026,CA,Governor,,Neither/would not vote,OTH,1.0,2026-07-06,1003.0,Public Policy Institute of California,b2d69b28-af24-46e1-948f-3c5768cd0e60,2026-11-03,vote n,OTH,2026_CA_Governor,120
2026,CA,Governor,,Steve Hilton,REP,36.0,2026-07-06,1003.0,Public Policy Institute of California,b2d69b28-af24-46e1-948f-3c5768cd0e60,2026-11-03,hilton s,REP,2026_CA_Governor,120
2026,CA,Governor,,Xavier Becerra,DEM,61.0,2026-07-06,1003.0,Public Policy Institute of California,b2d69b28-af24-46e1-948f-3c5768cd0e60,2026-11-03,becerra x,DEM,2026_CA_Governor,120
2026,PA,Governor,,Stacy Garrity,REP,40.0,2026-07-13,895.0,Quinnipiac University,099d533d-85c7-47ba-9591-108720a94320,2026-11-03,garrity s,REP,2026_PA_Governor,113
2026,PA,Governor,,Josh Shapiro,DEM,53.0,2026-07-13,895.0,Quinnipiac University,099d533d-85c7-47ba-9591-108720a94320,2026-11-03,shapiro j,DEM,2026_PA_Governor,113
2026,NV,Governor,,Aaron Ford,DEM,47.0,2026-07-12,700.0,Wedgewood Polls,4cad4c84-d015-49ef-b046-404cbc081d2a,2026-11-03,ford a,DEM,2026_NV_Governor,114
2026,NV,Governor,,Joe Lombardo,REP,50.0,2026-07-12,700.0,Wedgewood Polls,4cad4c84-d015-49ef-b046-404cbc081d2a,2026-11-03,lombardo j,REP,2026_NV_Governor,114
2026,OR,Governor,,Tina Kotek,DEM,44.0,2026-06-24,600.0,Public Opinion Strategies,d13e5872-52f7-4775-a9af-a77ded150eac,2026-11-03,kotek t,DEM,2026_OR_Governor,132
2026,OR,Governor,,Christine Drazan,REP,48.0,2026-06-24,600.0,Public Opinion Strategies,d13e5872-52f7-4775-a9af-a77ded150eac,2026-11-03,drazan c,REP,2026_OR_Governor,132
2026,AK,Governor,,Bill Walker,OTH,10.5,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,walker b,OTH,2026_AK_Governor,125
2026,AK,Governor,,Click Bishop,REP,13.2,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,bishop c,REP,2026_AK_Governor,125
2026,AK,Governor,,Jonathan Kreiss-Tomkins,DEM,15.5,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,kreisstomkins j,DEM,2026_AK_Governor,125
2026,AK,Governor,,Dave Bronson,REP,16.9,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,bronson d,REP,2026_AK_Governor,125
2026,AK,Governor,,Bernadette Wilson,REP,21.8,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,wilson b,REP,2026_AK_Governor,125
2026,AK,Governor,,Tom Begich,DEM,22.1,2026-07-01,,Alaska Survey Research,20f27607-a8b9-472f-bc31-aca78c152dae,2026-11-03,begich t,DEM,2026_AK_Governor,125
2026,GA,Governor,,Keisha Lance Bottoms,DEM,42.7,2026-06-30,1175.0,Wick,3eccfb66-aab7-475e-a672-bc7dd16272cc,2026-11-03,bottoms k,DEM,2026_GA_Governor,126
2026,GA,Governor,,Rick Jackson,REP,43.2,2026-06-30,1175.0,Wick,3eccfb66-aab7-475e-a672-bc7dd16272cc,2026-11-03,jackson r,REP,2026_GA_Governor,126
2026,NY,Governor,,Bruce Blakeman,REP,41.0,2026-07-02,1085.0,co/efficient,7a9e85af-ad95-47c8-a442-282c44efe238,2026-11-03,blakeman b,REP,2026_NY_Governor,124
2026,NY,Governor,,Kathy C. Hochul,DEM,47.0,2026-07-02,1085.0,co/efficient,7a9e85af-ad95-47c8-a442-282c44efe238,2026-11-03,hochul k,DEM,2026_NY_Governor,124
2026,WI,Governor,,Tom Tiffany,REP,42.0,2026-07-04,707.0,Wedgewood Polls,533478ac-e858-40f8-b829-74bd62922419,2026-11-03,tiffany t,REP,2026_WI_Governor,122
2026,WI,Governor,,Sara Rodriguez,DEM,47.0,2026-07-04,707.0,Wedgewood Polls,533478ac-e858-40f8-b829-74bd62922419,2026-11-03,rodriguez s,DEM,2026_WI_Governor,122
2026,WI,Governor,,Mandela Barnes,DEM,48.0,2026-07-04,707.0,Wedgewood Polls,533478ac-e858-40f8-b829-74bd62922419,2026-11-03,barnes m,DEM,2026_WI_Governor,122
2026,WI,Governor,,Francesca Hong,DEM,47.0,2026-07-04,707.0,Wedgewood Polls,533478ac-e858-40f8-b829-74bd62922419,2026-11-03,hong f,DEM,2026_WI_Governor,122
2026,IA,Governor,,Zach Lahn,REP,44.0,2026-06-27,1003.0,Beacon Research/Shaw & Company Research,29db67fd-4e3f-48b5-bc3e-a47216e0df73,2026-11-03,lahn z,REP,2026_IA_Governor,129
2026,IA,Governor,,Rob Sand,DEM,53.0,2026-06-27,1003.0,Beacon Research/Shaw & Company Research,29db67fd-4e3f-48b5-bc3e-a47216e0df73,2026-11-03,sand r,DEM,2026_IA_Governor,129
2026,GA,Governor,,Rick Jackson,REP,47.0,2026-06-27,1002.0,Beacon Research/Shaw & Company Research,218f0f52-9f5d-4b50-ae1d-bae3778ef88e,2026-11-03,jackson r,REP,2026_GA_Governor,129
2026,GA,Governor,,Keisha Lance Bottoms,DEM,52.0,2026-06-27,1002.0,Beacon Research/Shaw & Company Research,218f0f52-9f5d-4b50-ae1d-bae3778ef88e,2026-11-03,bottoms k,DEM,2026_GA_Governor,129
2026,PA,Governor,,Josh Shapiro,DEM,48.0,2026-06-11,600.0,MAD Global Strategy,588348cc-dde0-4938-bf24-c7c26c94e32e,2026-11-03,shapiro j,DEM,2026_PA_Governor,145
2026,PA,Governor,,Stacy Garrity,REP,31.0,2026-06-11,600.0,MAD Global Strategy,588348cc-dde0-4938-bf24-c7c26c94e32e,2026-11-03,garrity s,REP,2026_PA_Governor,145
2026,NH,Governor,,Cinde Warmington,DEM,37.0,2026-06-25,1614.0,St. Anselm,323ff676-e8d3-44aa-a932-d8cb8fbc0695,2026-11-03,warmington c,DEM,2026_NH_Governor,131
2026,NH,Governor,,Kelly Ayotte,REP,45.0,2026-06-25,1614.0,St. Anselm,323ff676-e8d3-44aa-a932-d8cb8fbc0695,2026-11-03,ayotte k,REP,2026_NH_Governor,131
2026,NH,Governor,,Cinde Warmington,DEM,39.0,2026-06-23,2221.0,University of New Hampshire,efcc0bd7-9216-4651-8c14-726b8f5916bb,2026-11-03,warmington c,DEM,2026_NH_Governor,133
2026,NH,Governor,,Kelly Ayotte,REP,44.0,2026-06-23,2221.0,University of New Hampshire,efcc0bd7-9216-4651-8c14-726b8f5916bb,2026-11-03,ayotte k,REP,2026_NH_Governor,133
2026,OH,Governor,,Vivek G. Ramaswamy,REP,46.8,2026-06-28,601.0,The New York Times/Siena University,e5903ad0-d21c-4e69-9e02-750ec22f2ad3,2026-11-03,ramaswamy v,REP,2026_OH_Governor,128
2026,OH,Governor,,Amy Acton,DEM,46.7,2026-06-28,601.0,The New York Times/Siena University,e5903ad0-d21c-4e69-9e02-750ec22f2ad3,2026-11-03,acton a,DEM,2026_OH_Governor,128
2026,IA,Governor,,Zach Lahn,REP,46.5,2026-06-27,600.0,The New York Times/Siena University,0adcbad6-4f3a-4ede-9d94-ab1ffe58c64f,2026-11-03,lahn z,REP,2026_IA_Governor,129
2026,IA,Governor,,Rob Sand,DEM,48.2,2026-06-27,600.0,The New York Times/Siena University,0adcbad6-4f3a-4ede-9d94-ab1ffe58c64f,2026-11-03,sand r,DEM,2026_IA_Governor,129
2026,MA,Governor,,Brian Shortsleeve,REP,32.0,2026-06-23,608.0,University of New Hampshire,28aaca86-3405-459d-bde1-783a3c56eef3,2026-11-03,shortsleeve b,REP,2026_MA_Governor,133
2026,MA,Governor,,Maura Healey,DEM,50.0,2026-06-23,608.0,University of New Hampshire,28aaca86-3405-459d-bde1-783a3c56eef3,2026-11-03,healey m,DEM,2026_MA_Governor,133
2026,MA,Governor,,Mike Minogue,REP,32.0,2026-06-23,608.0,University of New Hampshire,28aaca86-3405-459d-bde1-783a3c56eef3,2026-11-03,minogue m,REP,2026_MA_Governor,133
2026,ME,Governor,,Bobby Charles,REP,42.0,2026-06-27,1003.0,Beacon Research/Shaw & Company Research,ae1179f5-1fe6-4bf7-8b9c-77cc2c2407a1,2026-11-03,charles b,REP,2026_ME_Governor,129
2026,ME,Governor,,Hannah Pingree,DEM,53.0,2026-06-27,1003.0,Beacon Research/Shaw & Company Research,ae1179f5-1fe6-4bf7-8b9c-77cc2c2407a1,2026-11-03,pingree h,DEM,2026_ME_Governor,129
2026,VT,Governor,,Phil Scott,REP,41.0,2026-06-23,867.0,University of New Hampshire,a2347bc3-cbf9-483a-9af1-cdb901440ffe,2026-11-03,scott p,REP,2026_VT_Governor,133
2026,VT,Governor,,Dean Roy,OTH,1.0,2026-06-23,867.0,University of New Hampshire,a2347bc3-cbf9-483a-9af1-cdb901440ffe,2026-11-03,roy d,OTH,2026_VT_Governor,133
2026,VT,Governor,,Aly Richards,DEM,25.0,2026-06-23,867.0,University of New Hampshire,a2347bc3-cbf9-483a-9af1-cdb901440ffe,2026-11-03,richards a,DEM,2026_VT_Governor,133
2026,VT,Governor,,June Goodband,OTH,6.0,2026-06-23,867.0,University of New Hampshire,a2347bc3-cbf9-483a-9af1-cdb901440ffe,2026-11-03,goodband j,OTH,2026_VT_Governor,133
2026,VT,Governor,,Amanda Janoo,DEM,27.0,2026-06-23,867.0,University of New Hampshire,a2347bc3-cbf9-483a-9af1-cdb901440ffe,2026-11-03,janoo a,DEM,2026_VT_Governor,133
2026,CT,Governor,,Ned Lamont,DEM,49.0,2026-06-23,821.0,University of New Hampshire,d51bef7e-c180-471e-b007-4b52ed80f222,2026-11-03,lamont n,DEM,2026_CT_Governor,133
2026,CT,Governor,,Ryan Fazio,REP,36.0,2026-06-23,821.0,University of New Hampshire,d51bef7e-c180-471e-b007-4b52ed80f222,2026-11-03,fazio r,REP,2026_CT_Governor,133
2026,TX,Governor,,Greg Abbott,REP,50.6,2026-06-27,656.0,The New York Times/Siena University,851dac34-603d-4d28-b7d1-a611785efb38,2026-11-03,abbott g,REP,2026_TX_Governor,129
2026,TX,Governor,,Gina Hinojosa,DEM,44.2,2026-06-27,656.0,The New York Times/Siena University,851dac34-603d-4d28-b7d1-a611785efb38,2026-11-03,hinojosa g,DEM,2026_TX_Governor,129
2026,PA,Governor,,Stacy Garrity,REP,29.3,2026-06-25,644.0,Bravo Group,0b1dfde7-98e7-4239-a56d-7e74bb4bab3b,2026-11-03,garrity s,REP,2026_PA_Governor,131
2026,PA,Governor,,Josh Shapiro,DEM,53.7,2026-06-25,644.0,Bravo Group,0b1dfde7-98e7-4239-a56d-7e74bb4bab3b,2026-11-03,shapiro j,DEM,2026_PA_Governor,131
2026,ME,Governor,,Rick Bennett,OTH,8.1,2026-06-26,608.0,The New York Times/Siena University,67b56c94-89a5-47e0-ace0-551879438390,2026-11-03,bennett r,OTH,2026_ME_Governor,130
2026,ME,Governor,,Bobby Charles,REP,36.4,2026-06-26,608.0,The New York Times/Siena University,67b56c94-89a5-47e0-ace0-551879438390,2026-11-03,charles b,REP,2026_ME_Governor,130
2026,ME,Governor,,Hannah Pingree,DEM,49.6,2026-06-26,608.0,The New York Times/Siena University,67b56c94-89a5-47e0-ace0-551879438390,2026-11-03,pingree h,DEM,2026_ME_Governor,130
2026,IA,Governor,,Rob Sand,DEM,47.7,2026-06-19,600.0,Cygnal,24dd386f-3111-4c4a-9e7e-08d902516a53,2026-11-03,sand r,DEM,2026_IA_Governor,137
2026,IA,Governor,,Zach Lahn,REP,43.4,2026-06-19,600.0,Cygnal,24dd386f-3111-4c4a-9e7e-08d902516a53,2026-11-03,lahn z,REP,2026_IA_Governor,137
2026,OH,Governor,,Vivek G. Ramaswamy,REP,44.0,2026-06-16,800.0,Fabrizio Ward/Impact Research,e7429018-12b7-482f-8c30-3efded20d842,2026-11-03,ramaswamy v,REP,2026_OH_Governor,140
2026,OH,Governor,,Amy Acton,DEM,47.0,2026-06-16,800.0,Fabrizio Ward/Impact Research,e7429018-12b7-482f-8c30-3efded20d842,2026-11-03,acton a,DEM,2026_OH_Governor,140
2026,NY,Governor,,Bruce Blakeman,REP,32.0,2026-06-23,1120.0,Siena University,a2e9cc79-0b94-46f8-9c63-f2d3dd0431d0,2026-11-03,blakeman b,REP,2026_NY_Governor,133
2026,NY,Governor,,Kathy C. Hochul,DEM,52.0,2026-06-23,1120.0,Siena University,a2e9cc79-0b94-46f8-9c63-f2d3dd0431d0,2026-11-03,hochul k,DEM,2026_NY_Governor,133
2026,TX,Governor,,Gina Hinojosa,DEM,40.0,2026-06-12,1200.0,YouGov,b06f9f02-67f3-4c3c-8af6-993ed3085bc5,2026-11-03,hinojosa g,DEM,2026_TX_Governor,144
2026,TX,Governor,,Greg Abbott,REP,47.0,2026-06-12,1200.0,YouGov,b06f9f02-67f3-4c3c-8af6-993ed3085bc5,2026-11-03,abbott g,REP,2026_TX_Governor,144
2026,TX,Governor,,Gina Hinojosa,DEM,42.2,2026-06-21,800.0,SoCal Strategies,bed33bca-5153-4b86-9bd7-fdc0ccc4232d,2026-11-03,hinojosa g,DEM,2026_TX_Governor,135
2026,TX,Governor,,Greg Abbott,REP,53.9,2026-06-21,800.0,SoCal Strategies,bed33bca-5153-4b86-9bd7-fdc0ccc4232d,2026-11-03,abbott g,REP,2026_TX_Governor,135
2026,CA,Governor,,Xavier Becerra,DEM,58.0,2026-06-17,900.0,Kreate Strategies,dcd15a6d-fa87-4fdc-9b8d-6950782e9970,2026-11-03,becerra x,DEM,2026_CA_Governor,139
2026,CA,Governor,,Steve Hilton,REP,33.0,2026-06-17,900.0,Kreate Strategies,dcd15a6d-fa87-4fdc-9b8d-6950782e9970,2026-11-03,hilton s,REP,2026_CA_Governor,139
2026,PA,Governor,,Stacy Garrity,REP,28.0,2026-06-14,546.0,Franklin & Marshall College,3493eedc-8f8c-4f18-9857-cb66de51c272,2026-11-03,garrity s,REP,2026_PA_Governor,142
2026,PA,Governor,,Josh Shapiro,DEM,50.0,2026-06-14,546.0,Franklin & Marshall College,3493eedc-8f8c-4f18-9857-cb66de51c272,2026-11-03,shapiro j,DEM,2026_PA_Governor,142
2026,OH,Governor,,Vivek G. Ramaswamy,REP,44.0,2026-06-04,600.0,Tulchin Research,3abe7c38-03f5-4972-ab6c-6562912cdf5f,2026-11-03,ramaswamy v,REP,2026_OH_Governor,152
2026,OH,Governor,,Amy Acton,DEM,47.0,2026-06-04,600.0,Tulchin Research,3abe7c38-03f5-4972-ab6c-6562912cdf5f,2026-11-03,acton a,DEM,2026_OH_Governor,152
2026,MI,Governor,,John James,REP,40.0,2026-06-13,827.0,Mitchell Research & Communications,65ba6cdf-2251-4329-92db-d3957baf9616,2026-11-03,james j,REP,2026_MI_Governor,143
2026,MI,Governor,,Jocelyn Benson,DEM,51.0,2026-06-13,827.0,Mitchell Research & Communications,65ba6cdf-2251-4329-92db-d3957baf9616,2026-11-03,benson j,DEM,2026_MI_Governor,143
2026,MI,Governor,,Perry Johnson,REP,42.0,2026-06-13,827.0,Mitchell Research & Communications,65ba6cdf-2251-4329-92db-d3957baf9616,2026-11-03,johnson p,REP,2026_MI_Governor,143
2026,MI,Governor,,Mike Cox,REP,41.0,2026-06-13,827.0,Mitchell Research & Communications,65ba6cdf-2251-4329-92db-d3957baf9616,2026-11-03,cox m,REP,2026_MI_Governor,143
2026,GA,Governor,,Rick Jackson,REP,38.0,2026-06-02,510.0,Concord Public Opinion Partners,0e593d7b-c6db-4e3e-9971-2ca674972da1,2026-11-03,jackson r,REP,2026_GA_Governor,154
2026,GA,Governor,,Keisha Lance Bottoms,DEM,53.0,2026-06-02,510.0,Concord Public Opinion Partners,0e593d7b-c6db-4e3e-9971-2ca674972da1,2026-11-03,bottoms k,DEM,2026_GA_Governor,154
2026,MA,Governor,,Brian Shortsleeve,REP,29.4,2026-06-12,500.0,Suffolk University,47a39d12-58de-4b2d-914b-9a03d338c607,2026-11-03,shortsleeve b,REP,2026_MA_Governor,144
2026,MA,Governor,,Maura Healey,DEM,56.4,2026-06-12,500.0,Suffolk University,47a39d12-58de-4b2d-914b-9a03d338c607,2026-11-03,healey m,DEM,2026_MA_Governor,144
2026,MA,Governor,,Mike Minogue,REP,31.0,2026-06-12,500.0,Suffolk University,47a39d12-58de-4b2d-914b-9a03d338c607,2026-11-03,minogue m,REP,2026_MA_Governor,144
2026,FL,Governor,,David W. Jolly,DEM,29.8,2026-06-09,668.0,Kaplan Strategies,cf8a97a9-9e76-43b9-9ea5-b8f605a65cc1,2026-11-03,jolly d,DEM,2026_FL_Governor,147
2026,FL,Governor,,Byron Donalds,REP,34.9,2026-06-09,668.0,Kaplan Strategies,cf8a97a9-9e76-43b9-9ea5-b8f605a65cc1,2026-11-03,donalds b,REP,2026_FL_Governor,147
2026,MN,Governor,,Kendall Qualls,REP,37.0,2026-06-10,800.0,"Mason-Dixon Polling & Research, Inc.",b8ceed2d-4813-4108-a300-24a6dc39d81b,2026-11-03,qualls k,REP,2026_MN_Governor,146
