race_id,party,candidate,votes,pct,table_seq,is_winner,cand_key
2006_TN_House-9_DEM,DEM,Nikki Tinker,19164,25.1,25,False,tinker n
2006_TN_House-9_DEM,DEM,Joseph S. Ford Jr.,9334,12.2,25,False,ford j
2006_TN_House-9_DEM,DEM,Julian Bolton,8055,10.6,25,False,bolton j
2006_TN_House-9_DEM,DEM,Ed Stanton,6927,9.1,25,False,stanton e
2006_TN_House-9_DEM,DEM,Scattered,2241,2.9,25,False,scattered
2006_TN_House-9_DEM,DEM,Ron Redwing,2169,2.8,25,False,redwing r
2006_TN_House-9_DEM,DEM,Marvell Mitchell,1804,2.4,25,False,mitchell m
2006_TN_House-9_DEM,DEM,Ralph White,1700,2.2,25,False,white r
2006_TN_House-9_DEM,DEM,Joseph Kyles,1336,1.8,25,False,kyles j
2006_TN_House-9_REP,REP,Mark White,12132,62.77,26,True,white m
2006_TN_House-9_REP,REP,Tom Guleff,2949,15.26,26,False,guleff t
2006_TN_House-9_REP,REP,Derrick Bennett,1910,9.88,26,False,bennett d
2006_TN_House-9_REP,REP,Cecil Hale,1567,8.11,26,False,hale c
2006_TN_House-9_REP,REP,Rudolph Daniels,770,3.98,26,False,daniels r
2006_VA_House-11_DEM,DEM,Andrew Hurst,10831,55.1,2,True,hurst a
2006_VA_House-11_DEM,DEM,Ken Longmyer,8818,44.9,2,False,longmyer k
2006_VA_House-8_REP,REP,Tom O'Donoghue,3064,69.5,1,True,odonoghue t
2006_VA_House-8_REP,REP,Mark Ellmore,1345,30.5,1,False,ellmore m
2006_VT_House-1_DEM,DEM,Peter Welch,34706,97.11,1,True,welch p
2006_VT_House-1_DEM,DEM,Write-ins,1033,2.89,1,False,writeins
2006_VT_House-1_REP,REP,Martha Rainville,26199,71.31,2,True,rainville m
2006_VT_House-1_REP,REP,Mark Shepard,10285,27.99,2,False,shepard m
2006_VT_House-1_REP,REP,Write-ins,258,0.7,2,False,writeins
2006_WY_House-1_DEM,DEM,Gary Trauner,25914,100.0,1,True,trauner g
2006_WY_House-1_REP,REP,Barbara Cubin,50004,60.04,2,True,cubin b
2006_WY_House-1_REP,REP,Bill Winney,33287,24.62,2,False,winney b
2008_AK_House-1_DEM,DEM,Ethan Berkowitz,39784,53.17,1,True,berkowitz e
2008_AK_House-1_DEM,DEM,Diane Benson,28347,37.89,1,False,benson d
2008_AZ_House-1_DEM,DEM,Ann Kirkpatrick,26734,47.2,2,True,kirkpatrick a
2008_AZ_House-1_DEM,DEM,Mary Kim Titla,18428,32.6,2,False,titla m
2008_AZ_House-1_DEM,DEM,Howard Shanker,8056,14.2,2,False,shanker h
2008_AZ_House-1_DEM,DEM,Jeffrey Brown,3376,6.0,2,False,brown j
2008_AZ_House-1_REP,REP,Sydney Ann Hay,17825,39.1,1,True,hay s
2008_AZ_House-1_REP,REP,Sandra Livingstone,15621,34.2,1,False,livingstone s
2008_AZ_House-1_REP,REP,Tom Hansen,7847,17.2,1,False,hansen t
2008_AZ_House-1_REP,REP,Barry Hall,2743,6.0,1,False,hall b
2008_AZ_House-1_REP,REP,Preston Korn,1596,3.5,1,False,korn p
2008_AZ_House-2_DEM,DEM,John Thrasher,27711,100.0,5,True,thrasher j
2008_AZ_House-2_REP,REP,Trent Franks,58707,100.0,4,True,franks t
2008_AZ_House-3_DEM,DEM,Bob Lord,22554,100.0,9,True,lord b
2008_AZ_House-3_REP,REP,John Shadegg,43538,100.0,8,True,shadegg j
2008_AZ_House-4_DEM,DEM,Ed Pastor,18660,100.0,11,True,pastor e
2008_AZ_House-4_REP,REP,Don Karg,8073,99.9,12,True,karg d
2008_AZ_House-4_REP,REP,Richard Grayson,8,0.1,12,False,grayson r
2008_AZ_House-5_DEM,DEM,Harry Mitchell,25174,100.0,15,True,mitchell h
2008_AZ_House-5_REP,REP,David Schweikert,14233,29.5,16,True,schweikert d
2008_AZ_House-5_REP,REP,Susan Bitter Smith,13212,27.4,16,False,smith s
2008_AZ_House-5_REP,REP,Laura Knaperek,7523,15.6,16,False,knaperek l
2008_AZ_House-5_REP,REP,Mark Anderson,6539,13.6,16,False,anderson m
2008_AZ_House-5_REP,REP,Jim Ogsbury,6042,12.5,16,False,ogsbury j
2008_AZ_House-5_REP,REP,Lee Gentry,706,1.5,16,False,gentry l
2008_AZ_House-6_DEM,DEM,Rebecca Schneider,15644,73.8,19,True,schneider r
2008_AZ_House-6_DEM,DEM,Chris Gramazio,5568,26.2,19,False,gramazio c
2008_AZ_House-6_REP,REP,Jeff Flake,51562,100.0,18,True,flake j
2008_AZ_House-7_DEM,DEM,Raúl Grijalva,30630,100.0,21,True,grijalva r
2008_AZ_House-7_REP,REP,Joseph Sweeney,11011,66.8,22,True,sweeney j
2008_AZ_House-7_REP,REP,Milton Chewning,5464,33.2,22,False,chewning m
2008_AZ_House-8_DEM,DEM,Gabby Giffords,46223,100.0,24,True,giffords g
2008_AZ_House-8_REP,REP,Tim Bee,52671,100.0,25,True,bee t
2008_CO_House-1_DEM,DEM,Diana DeGette,35804,100.0,1,True,degette d
2008_CO_House-1_REP,REP,George Lilly,6300,58.2,2,True,lilly g
2008_CO_House-1_REP,REP,Charles Crain,4533,41.8,2,False,crain c
2008_CO_House-2_DEM,DEM,Jared Polis,20493,41.7,3,True,polis j
2008_CO_House-2_DEM,DEM,Joan Fitz-Gerald,18599,37.8,3,False,fitzgerald j
2008_CO_House-2_DEM,DEM,Will Shafroth,10075,20.5,3,False,shafroth w
2008_CO_House-2_REP,REP,Scott Starin,19293,100.0,4,True,starin s
2008_CO_House-3_DEM,DEM,John Salazar,22192,100.0,5,True,salazar j
2008_CO_House-3_REP,REP,Wayne Wolf,24263,100.0,6,True,wolf w
2008_CO_House-4_DEM,DEM,Betsy Markey,19010,100.0,8,True,markey b
2008_CO_House-4_REP,REP,Marilyn Musgrave,31822,100.0,7,True,musgrave m
2008_CO_House-5_DEM,DEM,Hal Bidlack,13146,100.0,10,True,bidlack h
2008_CO_House-5_REP,REP,Doug Lamborn,24995,44.0,9,True,lamborn d
2008_CO_House-5_REP,REP,Jeff Crank,16794,29.6,9,False,crank j
2008_CO_House-5_REP,REP,Bentley Rayburn,14986,26.4,9,False,rayburn b
2008_CO_House-6_DEM,DEM,Hank Eng,27661,100.0,12,True,eng h
