year,state,office,district,party_std,candidate,cand_key,pct,pollster,sample_size,population,end_date,election_date,race_id,won
2020,UT,Governor,,REP,Rob Bishop,bishop r,10.0,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Jason Chaffetz,chaffetz j,27.0,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Spencer Cox,cox s,28.000000000000004,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,1
2020,UT,Governor,,REP,Greg Hughes,hughes g,4.0,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Greg Miller,miller g,2.0,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Sean Reyes,reyes s,4.0,University of Utah,311.0,rv,1/24/19,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Rob Bishop,bishop r,11.0,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Jason Chaffetz,chaffetz j,25.0,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Spencer Cox,cox s,16.0,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,1
2020,UT,Governor,,REP,Greg Hughes,hughes g,3.0,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Greg Miller,miller g,2.0,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Sean Reyes,reyes s,7.000000000000001,University of Utah,291.0,rv,10/9/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Rob Bishop,bishop r,9.0,Hinckley Institute / Salt Lake Tribune,510.0,v,6/18/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Jason Chaffetz,chaffetz j,25.0,Hinckley Institute / Salt Lake Tribune,510.0,v,6/18/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Spencer Cox,cox s,16.0,Hinckley Institute / Salt Lake Tribune,510.0,v,6/18/18,2020-06-30,2020_UT_Governor_REP,1
2020,UT,Governor,,REP,Greg Hughes,hughes g,3.0,Hinckley Institute / Salt Lake Tribune,510.0,v,6/18/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,REP,Sean Reyes,reyes s,9.0,Hinckley Institute / Salt Lake Tribune,510.0,v,6/18/18,2020-06-30,2020_UT_Governor_REP,0
2020,UT,Governor,,DEM,Neil Hansen,hansen n,11.0,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,0
2020,UT,Governor,,DEM,Ryan Jackson,jackson r,11.0,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,0
2020,UT,Governor,,DEM,Zachary Moses,moses z,7.000000000000001,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,0
2020,UT,Governor,,DEM,Christopher Peterson,peterson c,38.0,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,1
2020,UT,Governor,,DEM,Nikki Pino,pino n,28.000000000000004,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,0
2020,UT,Governor,,DEM,Archie Williams III,williams a,5.0,Y2 Analytics / UtahPolicy / KUTV 2 News,167.0,lv,3/30/20,2020-06-30,2020_UT_Governor_DEM,0
2020,WV,Governor,,REP,Jim Justice,justice j,53.0,Triton Polling & Research /WMOV,719.0,lv,5/26/20,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,15.0,Triton Polling & Research /WMOV,719.0,lv,5/26/20,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,14.000000000000002,Triton Polling & Research /WMOV,719.0,lv,5/26/20,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,38.0,WPA Intelligence,502.0,lv,12/18/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,6.0,WPA Intelligence,502.0,lv,12/18/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,30.0,WPA Intelligence,502.0,lv,12/18/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,56.00000000000001,Research America Inc.,229.0,lv,12/9/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,11.0,Research America Inc.,229.0,lv,12/9/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,21.0,Research America Inc.,229.0,lv,12/9/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,56.00000000000001,Public Opinion Strategies,,,8/25/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,26.0,Public Opinion Strategies,,,8/25/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,53.0,Research America Inc.,216.0,lv,8/22/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,12.0,Research America Inc.,216.0,lv,8/22/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,19.0,Research America Inc.,216.0,lv,8/22/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,38.0,WPA Intelligence,509.0,v,8/14/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,11.0,WPA Intelligence,509.0,v,8/14/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,23.0,WPA Intelligence,509.0,v,8/14/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Jim Justice,justice j,57.99999999999999,WPA Intelligence,509.0,v,3/10/19,2020-06-09,2020_WV_Governor_REP,1
2020,WV,Governor,,REP,Mike Folk,folk m,5.0,WPA Intelligence,509.0,v,3/10/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,REP,Woody Thrasher,thrasher w,5.0,WPA Intelligence,509.0,v,3/10/19,2020-06-09,2020_WV_Governor_REP,0
2020,WV,Governor,,DEM,Ben Salango,salango b,30.0,Triton Polling & Research /WMOV,231.0,lv,5/26/20,2020-06-09,2020_WV_Governor_DEM,1
2020,WV,Governor,,DEM,Stephen Smith,smith s,27.0,Triton Polling & Research /WMOV,231.0,lv,5/26/20,2020-06-09,2020_WV_Governor_DEM,0
2020,WV,Governor,,DEM,Ron Stollings,stollings r,10.0,Triton Polling & Research /WMOV,231.0,lv,5/26/20,2020-06-09,2020_WV_Governor_DEM,0
2020,WV,Governor,,DEM,Ben Salango,salango b,18.0,Research America / MetroNews,220.0,lv,12/10/19,2020-06-09,2020_WV_Governor_DEM,1
2020,WV,Governor,,DEM,Stephen Smith,smith s,21.0,Research America / MetroNews,220.0,lv,12/10/19,2020-06-09,2020_WV_Governor_DEM,0
2020,WV,Governor,,DEM,Ron Stollings,stollings r,19.0,Research America / MetroNews,220.0,lv,12/10/19,2020-06-09,2020_WV_Governor_DEM,0
2020,AL,Senate,,REP,Stanley Adair,adair s,1.0,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,17.0,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,5.0,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,28.999999999999996,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,32.0,WPA Intelligence,607.0,lv,2/19/20,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Stanley Adair,adair s,1.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,17.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,6.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Ruth Page Nelson,nelson r,1.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,34.0,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,28.999999999999996,WPA Intelligence,600.0,lv,2/12/20,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,26.0,Harper Polling,609.0,lv,2/9/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,5.0,Harper Polling,609.0,lv,2/9/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,31.0,Harper Polling,609.0,lv,2/9/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,24.0,Harper Polling,609.0,lv,2/9/20,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,17.0,Mason-Dixon,400.0,lv,2/6/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,5.0,Mason-Dixon,400.0,lv,2/6/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,31.0,Mason-Dixon,400.0,lv,2/6/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,28.999999999999996,Mason-Dixon,400.0,lv,2/6/20,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,22.0,OnMessage,700.0,lv,1/15/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,43.0,OnMessage,700.0,lv,1/15/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,21.0,OnMessage,700.0,lv,1/15/20,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,14.000000000000002,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,7.000000000000001,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Ruth Page Nelson,nelson r,1.0,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,44.0,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,21.0,OnMessage,700.0,lv,12/5/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Stanley Adair,adair s,1.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,12.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,8.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,35.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,31.0,Cherry Communications,600.0,lv,12/3/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,11.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,6.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,2.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,11.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Jeff Sessions,sessions j,36.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,23.0,WPA Intelligence,511.0,v,10/31/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Stanley Adair,adair s,1.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,18.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,9.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,2.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,11.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,32.0,Cygnal,536.0,lv,10/12/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Stanley Adair,adair s,1.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,13.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,9.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,15.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,36.0,Tommy for Senate,,lv,10/5/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,17.0,Moore Information,400.0,lv,8/13/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,13.0,Moore Information,400.0,lv,8/13/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,1.0,Moore Information,400.0,lv,8/13/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,15.0,Moore Information,400.0,lv,8/13/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,33.0,Moore Information,400.0,lv,8/13/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,21.0,Cygnal,612.0,lv,6/23/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,12.0,Cygnal,612.0,lv,6/23/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,2.0,Cygnal,612.0,lv,6/23/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,13.0,Cygnal,612.0,lv,6/23/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,28.999999999999996,Cygnal,612.0,lv,6/23/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Bradley Byrne,byrne b,16.0,Moore Information,650.0,lv,6/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,John Merrill,merrill j,7.000000000000001,Moore Information,650.0,lv,6/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,2.0,Moore Information,650.0,lv,6/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,18.0,Moore Information,650.0,lv,6/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,23.0,Moore Information,650.0,lv,6/11/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Mo Brooks,brooks m,18.0,Mason-Dixon,400.0,rv,4/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,13.0,Mason-Dixon,400.0,rv,4/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Del Marsh,marsh d,4.0,Mason-Dixon,400.0,rv,4/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,27.0,Mason-Dixon,400.0,rv,4/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Gary Palmer,palmer g,11.0,Mason-Dixon,400.0,rv,4/11/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Tommy Tuberville,tuberville t,47.0,JMC Analytics,525.0,lv,12/18/19,2020-03-03,2020_AL_Senate_REP,1
2020,AL,Senate,,REP,Jeff Sessions,sessions j,46.0,JMC Analytics,525.0,lv,12/18/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,51.0,AL Daily News / Mason-Dixon,625.0,rv,2/6/20,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Bradley Byrne,byrne b,44.0,JMC Analytics,525.0,lv,12/18/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Arnold Mooney,mooney a,34.0,JMC Analytics,525.0,lv,12/18/19,2020-03-03,2020_AL_Senate_REP,0
2020,AL,Senate,,REP,Roy Moore,moore r,33.0,JMC Analytics,525.0,lv,12/18/19,2020-03-03,2020_AL_Senate_REP,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,57.99999999999999,SurveyUSA,575.0,lv,6/24/20,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,28.000000000000004,SurveyUSA,575.0,lv,6/24/20,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,51.0,Myers Research and Strategic Services,500.0,lv,6/17/20,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,39.0,Myers Research and Strategic Services,500.0,lv,6/17/20,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,68.0,Unspecified polling firm,,lv,10/1/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,19.0,Unspecified polling firm,,lv,10/1/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,60.0,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Mike Johnston,johnston m,3.0,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,9.0,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Jena Griswold,griswold j,6.0,Garin-Hart-Yang Research Group,600.0,lv,7/28/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,61.0,Garin-Hart-Yang Research Group,600.0,lv,7/28/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Mike Johnston,johnston m,10.0,Garin-Hart-Yang Research Group,600.0,lv,7/28/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,8.0,Garin-Hart-Yang Research Group,600.0,lv,7/28/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Jena Griswold,griswold j,4.0,Public Policy Polling,561.0,lv,7/14/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,44.0,Public Policy Polling,561.0,lv,7/14/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Mike Johnston,johnston m,3.0,Public Policy Polling,561.0,lv,7/14/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Andrew Romanoff,romanoff a,12.0,Public Policy Polling,561.0,lv,7/14/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Dan Baer,baer d,11.0,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Alice Madden,madden a,14.000000000000002,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Angela Williams,williams a,11.0,Public Policy Polling,509.0,lv,8/29/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,51.0,Public Policy Polling,840.0,v,6/30/20,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,54.0,Keating Research / OnSight Public Affairs / Melanson,600.0,lv,5/3/20,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,48.0,Montana State University Bozeman,379.0,lv,4/19/20,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,53.0,Keating Research,500.0,lv,10/14/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,53.0,Emerson College,1000.0,rv,8/19/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,49.0,Global Strategy Group,617.0,lv,8/14/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,John Hickenlooper,hickenlooper j,51.0,Public Policy Polling,739.0,v,8/11/19,2020-06-30,2020_CO_Senate_DEM,1
2020,CO,Senate,,DEM,Mike Johnston,johnston m,50.0,Global Strategy Group,617.0,lv,8/14/19,2020-06-30,2020_CO_Senate_DEM,0
2020,CO,Senate,,DEM,Mike Johnston,johnston m,39.0,Fabrizio Ward / AARP,600.0,lv,7/31/19,2020-06-30,2020_CO_Senate_DEM,0
2020,DE,Senate,,DEM,Lisa Blunt Rochester,rochester l,31.0,Data for Progress,528.0,lv,11/25/19,2020-09-15,2020_DE_Senate_DEM,0
2020,DE,Senate,,DEM,Chris Coons,coons c,35.0,Data for Progress,528.0,lv,11/25/19,2020-09-15,2020_DE_Senate_DEM,1
2020,GA,Senate,,DEM,Sarah Riggs Amico,amico s,9.0,Landmark Communications,500.0,lv,6/1/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,42.0,Landmark Communications,500.0,lv,6/1/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Teresa Tomlinson,tomlinson t,14.000000000000002,Landmark Communications,500.0,lv,6/1/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Sarah Riggs Amico,amico s,8.0,Cygnal,510.0,lv,5/30/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,49.0,Cygnal,510.0,lv,5/30/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Teresa Tomlinson,tomlinson t,16.0,Cygnal,510.0,lv,5/30/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Sarah Riggs Amico,amico s,9.0,The Progress Campaign,1162.0,lv,5/15/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,46.0,The Progress Campaign,1162.0,lv,5/15/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Teresa Tomlinson,tomlinson t,28.999999999999996,The Progress Campaign,1162.0,lv,5/15/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Sarah Riggs Amico,amico s,18.0,The Progress Campaign,913.0,rv,3/21/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,34.0,The Progress Campaign,913.0,rv,3/21/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Teresa Tomlinson,tomlinson t,21.0,The Progress Campaign,913.0,rv,3/21/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Sarah Riggs Amico,amico s,15.0,University of Georgia,807.0,lv,3/14/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,31.0,University of Georgia,807.0,lv,3/14/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Teresa Tomlinson,tomlinson t,16.0,University of Georgia,807.0,lv,3/14/20,2020-06-09,2020_GA_Senate_DEM,0
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,47.0,Civiqs / Daily Kos,1339.0,rv,5/18/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,41.0,BK Strategies,700.0,lv,5/13/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,41.0,Public Opinion Strategies,500.0,lv,5/7/20,2020-06-09,2020_GA_Senate_DEM,1
2020,GA,Senate,,DEM,Jon Ossoff,ossoff j,39.0,Cygnal,591.0,lv,4/27/20,2020-06-09,2020_GA_Senate_DEM,1
2020,KS,Senate,,REP,Bob Hamilton,hamilton b,15.0,Civiqs / Daily Kos,419.0,lv,6/1/20,2020-08-04,2020_KS_Senate_REP,0
